Zone,State,City,Place Name,Type,Best Visit Time,Entry Fee,Trip Cost,Stay Duration,Activity Level,Ideal For,Nearest Hub
NorthEast,ML,West Jaintia Hills,Nartiang Monoliths,History/Culture/Stone,Year-round,0,200-500,1 Hour,Low,History Buffs,Shillong Airport
NorthEast,ML,West Jaintia Hills,Raliang,Nature/Culture/Village,Year-round,0,500-1000,Half Day,Low,Culture Enthusiasts,Shillong Airport
NorthEast,ML,East Khasi Hills,Mawlynnong Clean Village,Culture/Village/Nature,Year-round,0,500-1500,Half Day,Low,Families,Shillong Airport
NorthEast,ML,East Khasi Hills,Living Root Bridge Dawki,Nature/Architecture/Bridge,Oct-May,20,500-1500,2 Hours,Medium,Nature Lovers,Shillong Airport
NorthEast,ML,East Khasi Hills,Riwai Village Root Bridge,Nature/Culture/Bridge,Oct-May,20,500-1500,2 Hours,Medium,Nature Lovers,Shillong Airport
NorthEast,SK,West Sikkim,Rinchenpong,Nature/Viewpoint/Culture,Mar-May,0,1000-3000,1-2 Days,Low,Peace Seekers,Bagdogra Airport
NorthEast,SK,Kalimpong,Loleygaon,Nature/Forest/Viewpoint,Oct-May,0,1000-3000,1 Day,Low,Families/Couples,Bagdogra Airport
NorthEast,SK,East Sikkim,Nathang Valley,Nature/Valley/Snow,Mar-May,0,2000-5000,1 Day,Medium,Adventure Seekers,Bagdogra Airport
NorthEast,SK,East Sikkim,Aritar Lake,Nature/Lake/Boating,Mar-May,0,1000-3000,Half Day,Low,Families,Bagdogra Airport
NorthEast,SK,East Sikkim,Kupup Lake,Nature/Lake/Snow,Mar-May,0,2000-5000,1 Hour,Low,Photography,Bagdogra Airport
NorthEast,SK,East Sikkim,Menmecho Lake,Nature/Lake/Snow,Mar-May,0,2000-5000,1 Hour,Low,Photography,Bagdogra Airport
NorthEast,SK,East Sikkim,Baba Harbhajan Singh Memorial Temple,History/Spiritual/Patriotism,Mar-May,0,1000-3000,1 Hour,Low,History Buffs,Bagdogra Airport
West,GJ,Banaskantha,Balaram Mahadev Temple Palanpur,Spiritual/Architecture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Ahmedabad Airport
West,GJ,Kutch,Dholavira Harappan Site,History/Ruins/UNESCO,Oct-Mar,0,1000-3000,Half Day,Low,History Buffs,Bhuj Airport
West,GJ,Kutch,Bhujodi Handicraft Village,Culture/Art/Shopping,Oct-Mar,0,500-1500,Half Day,Low,Culture Enthusiasts,Bhuj Airport
West,GJ,Kutch,Nirona Art Village,Culture/Art/Village,Oct-Mar,0,500-1500,Half Day,Low,Culture Enthusiasts,Bhuj Airport
West,GJ,Kutch,Anjar Swaminarayan Temple,Spiritual/Culture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Bhuj Airport
West,GJ,Patan,Mashru Weaver's Colony Patan,Culture/Art/Shopping,Year-round,0,500-1500,2 Hours,Low,Culture Enthusiasts,Ahmedabad Airport
West,GJ,Sabarkantha,Polo Forest Ruins,History/Ruins/Forest,Oct-Mar,0,500-1500,2 Hours,Medium,History Buffs,Ahmedabad Airport
West,GJ,Panchmahal,Kevada Masjid Champaner,History/Spiritual/Architecture,Oct-Mar,0,200-500,1 Hour,Low,History Buffs,Vadodara Airport
West,GJ,Kutch,Mata no Madh Darshan,Spiritual/Culture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Bhuj Airport
West,GJ,Dangs,Girmal Waterfall View,Nature/Waterfall/Forest,Aug-Nov,0,500-1500,1 Hour,Low,Nature Lovers,Surat Airport
North,UP,Mathura,Raval Village,Spiritual/Village/History,Year-round,0,200-500,2 Hours,Low,Spiritual Seekers,Agra Airport
North,UP,Mathura,Nandgaon,Spiritual/History,Year-round,0,200-500,Half Day,Low,Spiritual Seekers,Agra Airport
North,UP,Varanasi,Chunar Fort River View,History/Viewpoint/River,Oct-Mar,0,200-500,1 Hour,Low,History Buffs,Varanasi Airport
North,UP,Varanasi,Sarnath Deer Park,Nature/Park/History,Year-round,20,200-500,1 Hour,Low,Families,Varanasi Airport
North,DL,New Delhi,Tughlaqabad Biodiversity Park,Nature/Wildlife/Park,Oct-Mar,0,200-500,2 Hours,Low,Nature Lovers,Delhi Airport
North,DL,New Delhi,Yamuna Biodiversity Park,Nature/Wildlife/Birdwatching,Nov-Mar,0,200-500,2 Hours,Low,Nature Lovers,Delhi Airport
North,CH,Chandigarh,Morni Fort Museum,History/Museum,Year-round,10,200-500,1 Hour,Low,History Buffs,Chandigarh Airport
East,WB,Bankura,Susunia Hill Trek,Nature/Trekking/Spiritual,Oct-Mar,0,500-1500,1 Day,High,Adventure Seekers,Kazi Nazrul Islam Airport
East,WB,Purulia,Khairabera Dam,Nature/Dam/Lake,Oct-Mar,0,500-1500,Half Day,Low,Families,Kazi Nazrul Islam Airport
East,BR,Rohtas,Manjhar Kund Waterfall,Nature/Waterfall/Forest,Jul-Dec,0,500-1500,Half Day,Medium,Nature Lovers,Varanasi Airport
East,BR,Rohtas,Tarachandi Temple,Spiritual/History,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Varanasi Airport
East,BR,Kaimur,Telhar Waterfall,Nature/Waterfall/Forest,Jul-Dec,0,500-1500,Half Day,Medium,Nature Lovers,Varanasi Airport
East,BR,Kaimur,Mundeshwari Temple,Spiritual/History/Architecture,Year-round,0,200-500,1 Hour,Low,History Buffs,Varanasi Airport
East,BR,Nawada,Kakolat Waterfalls Nature Park,Nature/Waterfall/Park,Jul-Dec,20,200-1000,Half Day,Low,Families,Gaya Airport
East,BR,Gaya,Sujata Kuti,History/Spiritual/Ruins,Oct-Mar,0,200-500,1 Hour,Low,Spiritual Seekers,Gaya Airport
East,BR,Gaya,Dungeshwari Cave,Spiritual/Caves/Trekking,Oct-Mar,0,200-500,Half Day,Medium,Spiritual Seekers,Gaya Airport
East,JH,Ranchi,Sita Fall,Nature/Waterfall/Forest,Jul-Dec,0,500-1000,Half Day,Medium,Nature Lovers,Ranchi Airport
East,JH,Ranchi,Patratu Valley Viewpoint,Nature/Valley/Viewpoint,Oct-Mar,0,500-1500,1 Hour,Low,Photography,Ranchi Airport
East,JH,Hazaribagh,Hazaribagh National Park,Nature/Wildlife/Forest,Oct-Mar,50,1000-3000,1 Day,Medium,Wildlife Lovers,Ranchi Airport
Central,MP,Panna,Raneh Falls Canyon,Nature/Waterfall/Geology,Aug-Feb,50,500-1500,2 Hours,Medium,Photography,Khajuraho Airport
Central,MP,Chhatarpur,Ken Gharial Sanctuary,Nature/Wildlife/River,Oct-May,100,1000-3000,Half Day,Medium,Wildlife Lovers,Khajuraho Airport
Central,MP,Khargone,Gauri Somnath Temple,Spiritual/Architecture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Indore Airport
Central,MP,Burhanpur,Dargah-e-Hakimi,Spiritual/Culture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Indore Airport
Central,MP,Burhanpur,Shahi Qila Burhanpur,History/Architecture/Ruins,Oct-Mar,0,200-500,1 Hour,Low,History Buffs,Indore Airport
Central,MP,Burhanpur,Jama Masjid Burhanpur View,Spiritual/Architecture,Year-round,0,200-500,1 Hour,Low,History Buffs,Indore Airport
Central,MP,Khandwa,Kishore Kumar Memorial,History/Monument/Culture,Year-round,0,200-500,1 Hour,Low,Culture Enthusiasts,Indore Airport
Central,MP,Khandwa,Nav Chandi Devi Dham,Spiritual,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Indore Airport
Central,CG,Surguja,Tiger Point Waterfall View,Nature/Waterfall/Forest,Aug-Jan,0,500-1500,1 Hour,Low,Nature Lovers,Raipur Airport
Central,CG,Surguja,Machali Point Waterfall,Nature/Waterfall/River,Aug-Jan,0,500-1500,1 Hour,Low,Nature Lovers,Raipur Airport
Central,CG,Balrampur,Pawai Waterfall,Nature/Waterfall/Trekking,Aug-Jan,0,500-1500,Half Day,High,Adventure Seekers,Raipur Airport
Central,CG,Jashpur,Rajpuri Waterfall,Nature/Waterfall/Picnic,Aug-Jan,0,200-1000,2 Hours,Low,Families,Raipur Airport
North,UP,Agra,Mehtab Bagh Sunset,Nature/Garden/Viewpoint,Oct-Mar,25,200-500,2 Hours,Low,Photography,Agra Airport
North,UP,Mathura,Gokul Nath Temple,Spiritual/Culture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Agra Airport
North,UP,Varanasi,Assi Ghat Evening Aarti,Spiritual/Culture/River,Year-round,0,200-500,2 Hours,Low,Spiritual Seekers,Varanasi Airport
North,UK,Nainital,Kilbury Forest,Nature/Forest/Birdwatching,Mar-Jun,0,500-1500,Half Day,Low,Nature Lovers,Pantnagar Airport
North,RJ,Alwar,Bhangarh Fort Ruins,History/Mystery/Ruins,Oct-Mar,0,500-1500,Half Day,Medium,Curious Travelers,Jaipur Airport
North,RJ,Bikaner,Karni Mata Temple Deshnoke,Spiritual/Unique,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Bikaner Airport
North,RJ,Jaisalmer,Kuldhara Abandoned Village,History/Mystery/Ruins,Oct-Mar,50,500-1500,2 Hours,Low,Curious Travelers,Jaisalmer Airport
North,RJ,Pali,Ranakpur Jain Temple,Spiritual/Architecture,Oct-Mar,0,200-1000,2 Hours,Low,Spiritual Seekers,Udaipur Airport
North,RJ,Pali,Kumbhalgarh Fort Trek,History/Architecture/Trekking,Oct-Mar,40,500-1500,Half Day,High,History Buffs,Udaipur Airport
North,RJ,Sirohi,Haldighati,History/Monument/Valley,Oct-Mar,0,200-500,1 Hour,Low,History Buffs,Udaipur Airport
North,RJ,Udaipur,Fateh Sagar Lake Boating,Nature/Lake/Boating,Year-round,0,500-1500,2 Hours,Low,Families,Udaipur Airport
North,UK,Almora,Kasar Devi Temple Trek,Spiritual/Viewpoint/Trekking,Year-round,0,500-1500,Half Day,Medium,Spiritual Seekers,Pantnagar Airport
North,UK,Almora,Binsar Wildlife Sanctuary Safari,Nature/Wildlife/Forest,Oct-May,150,1000-3000,Half Day,Medium,Nature Lovers,Pantnagar Airport
North,UK,Almora,Jageshwar Dham,Spiritual/Architecture/History,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Pantnagar Airport
North,UK,Nainital,Naukuchiatal,Nature/Lake/Relaxing,Mar-Jun,0,500-1500,2 Hours,Low,Families,Pantnagar Airport
North,UK,Nainital,Sattal Lake,Nature/Lake/Birdwatching,Mar-Jun,0,500-1500,Half Day,Low,Nature Lovers,Pantnagar Airport
North,UK,Nainital,Bhimtal Lake Boating,Nature/Lake/Boating,Mar-Jun,0,500-1500,2 Hours,Low,Families,Pantnagar Airport
North,UK,Nainital,Mukteshwar Inspection Bungalow,History/Viewpoint,Year-round,0,200-500,1 Hour,Low,Photography,Pantnagar Airport
North,UK,Pauri,Khirsu,Nature/Hill Station/Viewpoint,Year-round,0,500-1500,1 Day,Low,Peace Seekers,Dehradun Airport
North,UK,Pauri,Lansdowne Eco Park,Nature/Park/Relaxing,Year-round,20,200-500,1 Hour,Low,Families,Dehradun Airport
North,UK,Tehri,Chamba UK,Nature/Hill Station/Relaxing,Year-round,0,500-1500,1 Day,Low,Nature Lovers,Dehradun Airport
North,HP,Kullu,Tirthan Valley River Camp,Nature/River/Camping,Mar-Nov,0,1000-3000,1-2 Days,Low,Nature Lovers,Bhuntar Airport
North,HP,Kullu,Jibhi Waterfall,Nature/Waterfall/Relaxing,Mar-Nov,0,200-1000,1 Hour,Low,Families,Bhuntar Airport
North,HP,Kullu,Jalori Pass Drive,Nature/Pass/Viewpoint,May-Oct,0,1000-3000,Half Day,Medium,Adventure Seekers,Bhuntar Airport
North,HP,Kullu,Shoja Village,Nature/Village/Relaxing,Mar-Nov,0,1000-3000,1 Day,Low,Peace Seekers,Bhuntar Airport
North,HP,Kangra,Bir Billing Trek,Nature/Trekking/Camping,Mar-Nov,0,2000-5000,1-2 Days,High,Adventure Seekers,Kangra Airport
North,HP,Kangra,Palampur Tea Gardens,Nature/Tea Estate/Relaxing,Mar-Nov,0,200-1000,2 Hours,Low,Families,Kangra Airport
North,HP,Kangra,Baijnath Temple Kangra,Spiritual/Architecture,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Kangra Airport
North,HP,Chamba,Kalatop Wildlife Sanctuary,Nature/Wildlife/Forest,Mar-Nov,0,1000-3000,Half Day,Medium,Nature Lovers,Pathankot Airport
North,HP,Chamba,Dalhousie Cantonment,History/Architecture,Year-round,0,200-500,1 Hour,Low,History Buffs,Pathankot Airport
West,MH,Sindhudurg,Tarkarli Beach Walk,Beach/Relaxing/White Sand,Oct-May,0,200-1000,Half Day,Low,Families,Goa Airport
West,MH,Sindhudurg,Malvan Beach,Beach/Relaxing/Food,Oct-May,0,200-1000,Half Day,Low,Families,Goa Airport
West,MH,Sindhudurg,Nivati Beach,Beach/Relaxing/Nature,Oct-May,0,200-1000,Half Day,Low,Peace Seekers,Goa Airport
West,MH,Sindhudurg,Vengurla Rocks,Nature/Sea/Island,Oct-May,500,1000-3000,Half Day,Medium,Nature Lovers,Goa Airport
West,MH,Sindhudurg,Amboli Ghat,Nature/Hill Station/Waterfall,Jul-Jan,0,500-1500,1 Day,Medium,Nature Lovers,Goa Airport
West,MH,Sindhudurg,Sawantwadi Lake,Nature/Lake/Palace,Year-round,0,200-500,1 Hour,Low,Families,Goa Airport
West,MH,Ratnagiri,Marleshwar Temple,Spiritual/Waterfall/Caves,Jul-Jan,0,200-1000,Half Day,Medium,Spiritual Seekers,Kolhapur Airport
West,MH,Ratnagiri,Jaigad Fort,History/Sea/Viewpoint,Oct-May,0,200-1000,1 Hour,Low,History Buffs,Mumbai Airport
West,GJ,Kutch,Narayan Sarovar Lake,Spiritual/Lake,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Bhuj Airport
West,GJ,Kutch,Lakhpat Fort,History/Ruins/Border,Oct-Mar,0,500-1500,Half Day,Low,History Buffs,Bhuj Airport
West,GJ,Kutch,Mandvi Port,Sightseeing/Sea/Business,Year-round,0,200-500,1 Hour,Low,Families,Bhuj Airport
West,GJ,Kutch,Kalo Dungar Sunrise,Nature/Viewpoint/Desert,Oct-Mar,0,500-1500,Half Day,Low,Photography,Bhuj Airport
West,GJ,Ahmedabad,Thol Lake Boating,Nature/Lake/Birdwatching,Nov-Feb,40,500-1500,Half Day,Low,Nature Lovers,Ahmedabad Airport
West,GJ,Aravalli,Zanzari Waterfalls View,Nature/Waterfall/River,Jul-Nov,0,500-1500,Half Day,Medium,Nature Lovers,Ahmedabad Airport
South,KA,Uttara Kannada,Gokarna Om Beach,Beach/Relaxing/Trekking,Oct-May,0,500-1500,Half Day,Medium,Youth/Families,Goa Airport
South,KA,Uttara Kannada,Half Moon Beach Gokarna,Beach/Trekking/Nature,Oct-May,0,500-1500,Half Day,Medium,Adventure Seekers,Goa Airport
South,KA,Uttara Kannada,Yana Caves Trek,Nature/Caves/Trekking,Oct-May,0,500-1500,Half Day,Medium,Adventure Seekers,Goa Airport
South,KA,Uttara Kannada,Vibhooti Falls Gokarna,Nature/Waterfall/Trekking,Oct-May,0,500-1500,Half Day,Medium,Nature Lovers,Goa Airport
South,KA,Uttara Kannada,Sathodi Falls Gokarna,Nature/Waterfall/Forest,Oct-May,0,500-1500,Half Day,Medium,Nature Lovers,Hubballi Airport
South,KA,Uttara Kannada,Magod Falls View,Nature/Waterfall/Viewpoint,Oct-May,0,200-1000,1 Hour,Low,Photography,Hubballi Airport
South,KA,Tumakuru,Shivagange Trek,Spiritual/Trekking/Viewpoint,Year-round,0,500-1500,Half Day,High,Adventure Seekers,Bengaluru Airport
South,KA,Tumakuru,Madhugiri Fort Trek,History/Trekking/Viewpoint,Year-round,0,500-1500,1 Day,High,Adventure Seekers,Bengaluru Airport
South,KA,Tumakuru,Devarayanadurga Hills,Nature/Hill Station/Spiritual,Year-round,0,500-1500,Half Day,Medium,Spiritual Seekers,Bengaluru Airport
South,KL,Idukki,Munnar Tea Museum,History/Museum/Tea Estate,Year-round,50,200-1000,2 Hours,Low,Families,Kochi Airport
South,KL,Idukki,Mattupetty Dam Boating,Nature/Dam/Boating,Year-round,0,500-1500,2 Hours,Low,Families,Kochi Airport
South,KL,Idukki,Top Station Munnar,Nature/Viewpoint/Hills,Sep-May,0,500-1500,Half Day,Medium,Nature Lovers,Kochi Airport
South,KL,Idukki,Kundala Dam Lake Boating,Nature/Lake/Boating,Year-round,0,500-1500,2 Hours,Low,Families,Kochi Airport
South,KL,Idukki,Eravikulam National Park Safari,Nature/Wildlife/Forest,Sep-May,200,1000-3000,Half Day,Medium,Wildlife Lovers,Kochi Airport
South,KL,Idukki,Marayoor Sandalwood Reserve,Nature/Forest/Wildlife,Year-round,0,500-1500,Half Day,Low,Nature Lovers,Kochi Airport
South,KL,Idukki,Chinnar Wildlife Safari,Nature/Wildlife/Safari,Oct-Mar,200,1000-3000,1 Day,Medium,Wildlife Lovers,Kochi Airport
South,KL,Wayanad,Edakkal Caves Trek,History/Caves/Trekking,Year-round,40,500-1500,Half Day,High,History Buffs,Calicut Airport
South,KL,Wayanad,Soochipara Waterfalls Trek,Nature/Waterfall/Trekking,Sep-May,50,500-1500,Half Day,Medium,Nature Lovers,Calicut Airport
South,TN,Nilgiris,Ooty Botanical Garden,Nature/Garden/Flora,Year-round,30,200-1000,2 Hours,Low,Families,Coimbatore Airport
South,TN,Nilgiris,Pykara Falls,Nature/Waterfall/Lake,Sep-May,0,200-1000,2 Hours,Low,Families,Coimbatore Airport
South,TN,Nilgiris,Kamaraj Sagar Dam,Nature/Dam/Relaxing,Year-round,0,200-1000,1 Hour,Low,Families,Coimbatore Airport
South,TN,Nilgiris,Mukurthi Peak Trek,Nature/Trekking/Forest,Feb-May,0,1000-3000,1 Day,High,Adventure Seekers,Coimbatore Airport
South,AP,Kadapa,Gandikota Grand Canyon,Nature/Geology/Viewpoint,Oct-Mar,0,500-1500,Half Day,Medium,Photography,Kadapa Airport
South,AP,Kurnool,Belum Caves Explore,Nature/Caves/Geology,Year-round,65,500-1500,2 Hours,Medium,Adventure Seekers,Kurnool Airport
South,AP,Nandyal,Ahobilam Temple Trek,Spiritual/Trekking/Forest,Oct-Mar,0,1000-3000,1 Day,High,Spiritual Seekers,Kurnool Airport
South,AP,Nandyal,Yaganti Temple,Spiritual/Architecture/Caves,Year-round,0,200-1000,2 Hours,Low,Spiritual Seekers,Kurnool Airport
South,AP,Kurnool,Mantralayam River,Spiritual/River/Peace,Year-round,0,500-1500,Half Day,Low,Spiritual Seekers,Kurnool Airport
South,TG,Adilabad,Kuntala Waterfall Trek,Nature/Waterfall/Trekking,Jul-Nov,0,500-1500,Half Day,Medium,Adventure Seekers,Hyderabad Airport
South,TG,Adilabad,Pochera Waterfall Relaxing,Nature/Waterfall/Relaxing,Jul-Nov,0,500-1000,2 Hours,Low,Families,Hyderabad Airport
South,TG,Mulugu,Laknavaram Lake Bridge,Nature/Lake/Bridge,Oct-Mar,20,500-1500,Half Day,Low,Families,Hyderabad Airport
South,TG,Mulugu,Ramappa Temple Explore,Spiritual/History/UNESCO,Year-round,0,500-1500,2 Hours,Low,History Buffs,Hyderabad Airport
South,TG,Warangal,Pakhal Lake Safari,Nature/Wildlife/Lake,Oct-Mar,0,1000-3000,Half Day,Medium,Wildlife Lovers,Hyderabad Airport
East,OD,Puri,Chilika Lake Boating,Nature/Lake/Birdwatching,Oct-Mar,1000,2000-5000,Half Day,Low,Families,Bhubaneswar Airport
East,OD,Puri,Satapada Dolphin View,Nature/Lake/Wildlife,Oct-Mar,500,1500-3000,Half Day,Low,Families,Bhubaneswar Airport
East,OD,Khurda,Mangalajodi Bird Sanctuary View,Nature/Wildlife/Birdwatching,Nov-Feb,500,1500-3000,Half Day,Low,Photography,Bhubaneswar Airport
East,OD,Bhubaneswar,Dhauli Peace Pagoda,Spiritual/History/Viewpoint,Year-round,0,200-1000,1 Hour,Low,Peace Seekers,Bhubaneswar Airport
East,OD,Bhubaneswar,Udayagiri Caves Explore,History/Caves/Architecture,Year-round,25,500-1000,2 Hours,Medium,History Buffs,Bhubaneswar Airport
East,WB,Kolkata,Victoria Memorial Walk,History/Architecture/Museum,Year-round,30,500-1500,2 Hours,Low,History Buffs,Kolkata Airport
East,WB,Kolkata,Howrah Bridge View,Sightseeing/Engineering/River,Year-round,0,200-500,1 Hour,Low,Photography,Kolkata Airport
East,WB,Howrah,Belur Math Shrine,Spiritual/Peace/Architecture,Year-round,0,200-1000,2 Hours,Low,Spiritual Seekers,Kolkata Airport
East,WB,Kolkata,Indian Museum Kolkata,History/Museum/Art,Year-round,50,500-1500,Half Day,Low,History Buffs,Kolkata Airport
NorthEast,AR,Papum Pare,Bhalukpong River Rafting,Adventure/River,Oct-Mar,500,2000-5000,Half Day,Medium,Adventure Seekers,Tezpur Airport
NorthEast,AR,Papum Pare,Geker Sinying,Nature/Lake/Spiritual,Oct-May,0,500-1500,1 Hour,Low,Spiritual Seekers,Lilabari Airport
NorthEast,AR,Lower Subansiri,Pange Camp Trek,Nature/Trekking/Forest,Oct-May,0,2000-5000,2 Days,High,Adventure Seekers,Lilabari Airport
NorthEast,AR,West Siang,Bhalukpong Fort Ruins,History/Ruins/River,Oct-Mar,0,200-500,1 Hour,Low,History Buffs,Tezpur Airport
NorthEast,AR,Changlang,Bhalukpong Orchidarium,Nature/Garden/Flora,Mar-May,20,200-500,1 Hour,Low,Nature Lovers,Tezpur Airport
NorthEast,AR,Tawang,Bap Teng Kang Waterfall,Nature/Waterfall/Relaxing,Mar-Oct,0,500-1500,1 Hour,Low,Families,Tezpur Airport
NorthEast,AR,West Kameng,Lhagyala Gompa,Spiritual/Culture,Oct-May,0,200-500,1 Hour,Low,Spiritual Seekers,Tezpur Airport
NorthEast,MZ,Serchhip,Chhingpuii Thlan,History/Culture/Monument,Oct-Mar,0,200-500,1 Hour,Low,History Buffs,Aizawl Airport
NorthEast,MZ,Kolasib,Serlui B Dam,Nature/Dam/Boating,Oct-Mar,0,500-1500,Half Day,Low,Families,Aizawl Airport
NorthEast,MZ,Lawngtlai,Ngengpui Wildlife Sanctuary,Nature/Wildlife/Forest,Oct-Mar,50,1000-3000,1 Day,Medium,Wildlife Lovers,Aizawl Airport
NorthEast,TR,Sepahijala,Lakhaura Lake,Nature/Lake/Boating,Oct-Mar,0,200-1000,Half Day,Low,Families,Agartala Airport
NorthEast,TR,South Tripura,Trishna Wildlife Sanctuary Safari,Nature/Wildlife/Safari,Oct-Mar,100,1000-3000,Half Day,Medium,Wildlife Lovers,Agartala Airport
NorthEast,TR,North Tripura,Jampui Hill Trek,Nature/Hill Station/Trekking,Oct-Mar,0,1000-3000,1-2 Days,Medium,Adventure Seekers,Agartala Airport
NorthEast,MN,Bishnupur,Khuga Dam,Nature/Dam/Relaxing,Oct-Mar,0,500-1500,Half Day,Low,Families,Imphal Airport
NorthEast,MN,Churachandpur,Loukoipat Ecological Park,Nature/Park/Lake,Year-round,20,200-500,1 Hour,Low,Families,Imphal Airport
NorthEast,MN,Senapati,Koubru Hill Trek,Spiritual/Trekking/Viewpoint,Oct-Mar,0,1000-3000,1 Day,High,Spiritual Seekers,Imphal Airport
Central,MP,Singrauli,Bansagar Dam Park,Nature/Dam/Park,Aug-Jan,0,500-1500,Half Day,Low,Families,Jabalpur Airport
Central,MP,Umaria,Sanjay Gandhi Thermal Power Plant Lake,Nature/Lake/Relaxing,Oct-Mar,0,200-500,1 Hour,Low,Families,Jabalpur Airport
Central,MP,Anuppur,Tatapani Hot Spring MP,Nature/Spiritual/Hot Springs,Oct-Mar,0,200-500,1 Hour,Low,Spiritual Seekers,Bilaspur Airport
Central,MP,Dindori,Amarkantak Narmada Udgam Temple,Spiritual/River/Origin,Year-round,0,200-500,1 Hour,Low,Spiritual Seekers,Jabalpur Airport
Central,MP,Dindori,Kapildhara Waterfall View,Nature/Waterfall/Spiritual,Jul-Dec,0,200-500,1 Hour,Low,Spiritual Seekers,Jabalpur Airport
Central,MP,Mandla,Ghughua Fossil National Park,History/Nature/Geology,Oct-Mar,50,200-1000,2 Hours,Low,Curious Travelers,Jabalpur Airport
Central,MP,Seoni,Bargi Dam Jabalpur,Nature/Dam/Boating,Oct-Mar,100,500-1500,Half Day,Low,Families,Jabalpur Airport
Central,MP,Chhindwara,Pench Tiger Reserve Turia Gate,Nature/Wildlife/Safari,Oct-Jun,200,2000-5000,1-2 Days,High,Wildlife Lovers,Nagpur Airport
Central,MP,Chhindwara,Patalkot Valley Trek,Nature/Valley/Trekking,Oct-Mar,0,1000-3000,1-2 Days,High,Adventure Seekers,Nagpur Airport
Central,CG,Gariaband,Jatmai Temple Waterfall,Spiritual/Nature/Waterfall,Jul-Dec,0,200-1000,Half Day,Medium,Spiritual Seekers,Raipur Airport
Central,CG,Gariaband,Ghatarani Waterfall Trek,Nature/Waterfall/Trekking,Jul-Dec,0,500-1500,Half Day,Medium,Adventure Seekers,Raipur Airport
Central,CG,Dhamtari,Siyadevi Temple Waterfall,Spiritual/Nature/Waterfall,Jul-Dec,0,200-500,1 Hour,Low,Spiritual Seekers,Raipur Airport
Central,CG,Dhamtari,Gangrel Dam Boating,Nature/Dam/Boating,Aug-Jan,50,500-1500,Half Day,Low,Families,Raipur Airport
Central,CG,Kanker,Bhoramdeo Wildlife Sanctuary Trek,Nature/Wildlife/Trekking,Oct-Mar,50,1000-3000,1 Day,Medium,Wildlife Lovers,Raipur Airport
Central,CG,Kabirdham,Saroda Dadar Resort Lake,Nature/Lake/Relaxing,Oct-Mar,0,1000-3000,1-2 Days,Low,Families/Couples,Raipur Airport
North,HP,Shimla,Shaily Peak Trek,Nature/Trekking/Viewpoint,Mar-Nov,0,500-1500,Half Day,Medium,Adventure Seekers,Shimla Airport
North,HP,Shimla,Chadwick Falls View,Nature/Waterfall/Forest,Aug-Nov,0,200-500,1 Hour,Low,Families,Shimla Airport
North,HP,Kullu,Raghunathpur Apple Orchards,Nature/Farm/Relaxing,Jul-Oct,0,200-1000,1 Hour,Low,Families,Bhuntar Airport
North,HP,Kullu,Fagu Skiing Point,Adventure/Snow/Viewpoint,Dec-Feb,500,1000-3000,Half Day,Medium,Adventure Seekers,Shimla Airport
North,HP,Mandi,Kamlah Fort Ruins,History/Trekking/Ruins,Mar-Nov,0,500-1500,Half Day,High,History Buffs,Bhuntar Airport
North,UK,Tehri,Sem Mukhem Temple Trek,Spiritual/Trekking/Viewpoint,May-Oct,0,1000-3000,1 Day,High,Spiritual Seekers,Dehradun Airport
North,UK,Pauri,Kandoliya Viewpoint,Nature/Viewpoint/Forest,Year-round,0,200-500,1 Hour,Low,Families,Dehradun Airport
North,UK,Pauri,Tara Kund Lake Trek,Nature/Lake/Trekking,May-Oct,0,1000-3000,1 Day,High,Adventure Seekers,Dehradun Airport
North,UK,Almora,Simtola Eco Park,Nature/Park/Forest,Year-round,10,200-500,1 Hour,Low,Families,Pantnagar Airport
